decision_time,signal_time,signal,side,entry_time,entry_price,exit_time,exit_price,units,allocation_usd,gross_pnl,fee_usd,slippage_usd,net_pnl,capital_after,median_pred,low_pred,high_pred,median_ret,low_ret,high_ret,p_pos,predict_on_returns,exit_reason,p_pos_bucket
2025-07-29 12:00:00,2025-06-15,STRONG_BUY,LONG,2025-07-29 16:00:00,117400.02,2025-07-30 16:00:00,117219.19,0.0007385937374347,86.71091954671172,-0.133559905540323,0.1732882791878831,0.0866441395939415,-0.3934923243221477,963.0611693058082,0.1905094510906403,0.1809038611220973,0.2001150410591834,0.1905094510906403,0.1809038611220973,0.2001150410591834,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-07-30 16:00:00,2025-06-15,STRONG_SELL,SHORT,2025-07-30 20:00:00,116916.73,2025-07-31 04:00:00,118608.115,0.0007413439055088,86.67550523752274,-1.253897961619079,0.1746049084366645,0.0873024542183322,-1.515805324274076,961.545363981534,-0.1655130410705119,-0.2468926234611226,-0.0841334586799012,-0.1655130410705119,-0.2468926234611226,-0.0841334586799012,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-01 00:00:00,2025-06-15,STRONG_SELL,SHORT,2025-08-01 04:00:00,115648.03,2025-08-01 12:00:00,115975.58428571429,0.0007482970765549,86.53908275833807,-0.2451079144130422,0.1733232734310892,0.0866616367155446,-0.5050928245596761,961.0402711569744,-0.1092960595071013,-0.1663500017146592,-0.0522421172995434,-0.1092960595071013,-0.1663500017146592,-0.0522421172995434,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-01 08:00:00,2025-06-15,STRONG_SELL,SHORT,2025-08-01 12:00:00,115305.64,2025-08-01 12:00:00,115975.58428571429,0.0007501248369475,86.4936244041277,-0.5025418480853413,0.1734897906563407,0.0867448953281703,-0.7627765340698525,960.2774946229046,-0.2070694737762141,-0.351009801150209,-0.0631291464022192,-0.2070694737762141,-0.351009801150209,-0.0631291464022192,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-01 20:00:00,2025-06-15,STRONG_SELL,SHORT,2025-08-02 00:00:00,113297.92,2025-08-03 00:00:00,113604.2,0.0007628116607618,86.42497451606141,-0.2336339554581336,0.1730835829875809,0.0865417914937904,-0.4932593299395051,959.784235292965,-0.0981690436586877,-0.1614316372870076,-0.0349064500303677,-0.0981690436586877,-0.1614316372870076,-0.0349064500303677,0.0,True,time_exit,"(-0.001, 1.0]"
2025-08-02 20:00:00,2025-06-15,STRONG_SELL,SHORT,2025-08-03 00:00:00,112546.35,2025-08-03 08:00:00,113929.53071428572,0.0007675111736308,86.38058117636685,-1.0616066533649666,0.1738227690060986,0.0869113845030493,-1.3223408068741147,958.461894486091,-0.1429891829565494,-0.1545125252197919,-0.1314658406933067,-0.1429891829565494,-0.1545125252197919,-0.1314658406933067,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-04 00:00:00,2025-06-15,STRONG_BUY,LONG,2025-08-04 04:00:00,114570.61,2025-08-04 12:00:00,114137.12964285714,0.0007529118550014,86.26157050374819,-0.3263724998031266,0.1721967685076932,0.0860983842538466,-0.5846676525646665,957.8772268335264,0.2404675093109499,0.1908954727661592,0.2900395458557406,0.2404675093109499,0.1908954727661592,0.2900395458557406,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-04 16:00:00,2025-06-15,STRONG_SELL,SHORT,2025-08-04 20:00:00,114777.62,2025-08-05 08:00:00,114985.10178571429,0.0007510954697877,86.20895041501736,-0.1558386293134726,0.1725737394593481,0.086286869729674,-0.4146992385024949,957.4625275950236,-0.1210622730098477,-0.13499717377628,-0.1071273722434155,-0.1210622730098477,-0.13499717377628,-0.1071273722434155,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-05 16:00:00,2025-06-15,STRONG_SELL,SHORT,2025-08-05 20:00:00,113616.51,2025-08-06 12:00:00,114762.19607142857,0.0007584428309191,86.17162748355213,-0.8689373873589078,0.1732121923544631,0.0866060961772315,-1.1287556758906026,956.3337719191333,-0.0898298104250202,-0.1230537568873903,-0.05660586396265,-0.0898298104250202,-0.1230537568873903,-0.05660586396265,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-06 12:00:00,2025-06-15,STRONG_SELL,SHORT,2025-08-06 16:00:00,115413.87,2025-08-07 08:00:00,115757.11857142855,0.0007457512643213,86.07003947272197,-0.255978056119361,0.1723960570015633,0.0861980285007816,-0.514572141621706,955.8191997775116,-0.0558173883377574,-0.0741557871717447,-0.0374789895037701,-0.0558173883377574,-0.0741557871717447,-0.0374789895037701,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-07 04:00:00,2025-06-15,STRONG_BUY,LONG,2025-08-07 08:00:00,114787.99,2025-08-07 08:00:00,115205.45535714284,0.0007494140108209,86.02372797997603,0.3128543876752159,0.1723603103476272,0.0861801551738136,0.0543139221537749,955.8735136996652,0.12939469770981,0.0438986632955463,0.2148907321240738,0.12939469770981,0.0438986632955463,0.2148907321240738,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-07 08:00:00,2025-06-15,STRONG_BUY,LONG,2025-08-07 12:00:00,116519.54,2025-08-07 16:00:00,115821.50821428571,0.0007383192229644,86.02861623296987,-0.515370285633023,0.1715418621803067,0.0857709310901533,-0.7726830789034831,955.1008306207618,0.1824784545217212,0.0925398101925976,0.2724170988508447,0.1824784545217212,0.0925398101925976,0.2724170988508447,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-07 16:00:00,2025-06-15,STRONG_BUY,LONG,2025-08-07 20:00:00,117461.99,2025-08-08 12:00:00,116107.86535714286,0.0007318033242572,85.95907475586856,-0.9909529151014832,0.1709271965966356,0.0854635982983178,-1.2473437099964366,953.8534869107654,0.0939677732039099,0.0231855930142887,0.1647499533935311,0.0939677732039099,0.0231855930142887,0.1647499533935311,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-08 16:00:00,2025-06-15,STRONG_BUY,LONG,2025-08-08 20:00:00,116453.41,2025-08-09 16:00:00,116525.10035714286,0.0007371773297318,85.84681382196888,0.0528485060460933,0.1717464761499838,0.0858732380749919,-0.2047712081788824,953.6487157025864,0.1566345700977893,0.1530194977693732,0.1602496424262053,0.1566345700977893,0.1530194977693732,0.1602496424262053,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-09 20:00:00,2025-07-13,STRONG_BUY,LONG,2025-08-10 00:00:00,116462.25,2025-08-10 00:00:00,117254.17928571429,0.0007369631310852,85.82838441323278,0.5836226859981035,0.1722403915124636,0.0861201957562318,0.325262098729408,953.973977801316,0.1084728814093046,0.1065679244655321,0.1103778383530771,0.1084728814093046,0.1065679244655321,0.1103778383530771,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-10 16:00:00,2025-07-13,STRONG_SELL,SHORT,2025-08-10 20:00:00,118663.09,2025-08-11 00:00:00,119394.56357142856,0.0007235413977684,85.85765800211843,-0.5292514103020829,0.1722445674145389,0.0861222837072694,-0.7876182614238914,953.186359539892,-0.1109876745565916,-0.1675599561552312,-0.054415392957952,-0.1109876745565916,-0.1675599561552312,-0.054415392957952,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-10 20:00:00,2025-07-13,STRONG_SELL,SHORT,2025-08-11 00:00:00,119294.27,2025-08-11 00:00:00,120538.33714285714,0.0007191189682336,85.78677235859028,-0.8946322801848489,0.1724681769973654,0.0862340884986827,-1.153334545680897,952.0330249942112,-0.0549251562300448,-0.0923247628270453,-0.0175255496330444,-0.0549251562300448,-0.0923247628270453,-0.0175255496330444,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-11 08:00:00,2025-07-13,STRONG_SELL,SHORT,2025-08-11 12:00:00,120561.53,2025-08-11 16:00:00,120484.89357142858,0.0007106991114784,85.682972249479,0.0544654416925895,0.1713114790572654,0.0856557395286327,-0.2025017768933086,951.8305232173178,-0.1504843170245818,-0.196343413672362,-0.1046252203768016,-0.1504843170245818,-0.196343413672362,-0.1046252203768016,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-11 16:00:00,2025-07-13,STRONG_BUY,LONG,2025-08-11 20:00:00,119089.3,2025-08-12 20:00:00,120134.08,0.0007193320230243,85.6647470895586,0.7515437110154223,0.1720810378901326,0.0860405189450663,0.4934221541802233,952.323945371498,0.1094611838570492,0.1067655849550811,0.1121567827590173,0.1094611838570492,0.1067655849550811,0.1121567827590173,1.0,True,time_exit,"(-0.001, 1.0]"
2025-08-12 20:00:00,2025-07-13,STRONG_BUY,LONG,2025-08-13 00:00:00,120134.09,2025-08-13 12:00:00,120345.28107142856,0.0007134457428647,85.70915508343482,0.1506733708417706,0.1715689835377114,0.0857844917688557,-0.1066801044647964,952.2172652670332,0.082326229025986,0.0633138640631036,0.1013385939888684,0.082326229025986,0.0633138640631036,0.1013385939888684,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-13 12:00:00,2025-07-13,STRONG_SELL,SHORT,2025-08-13 16:00:00,120920.61,2025-08-13 16:00:00,122775.32892857144,0.0007087257819327,85.699553874033,-1.3144871229172244,0.1727135948709832,0.0863567974354916,-1.5735575152236991,950.6437077518096,-0.1191152213673945,-0.1392347167648991,-0.09899572596989,-0.1191152213673945,-0.1392347167648991,-0.09899572596989,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-13 20:00:00,2025-07-13,STRONG_SELL,SHORT,2025-08-14 00:00:00,123306.44,2025-08-14 04:00:00,123221.40678571428,0.0006938642758453,85.55793369766286,0.0590015096531615,0.1710568658856725,0.0855284329428362,-0.1975837891753472,950.4461239626344,-0.1472608612367302,-0.1496578777346941,-0.1448638447387662,-0.1472608612367302,-0.1496578777346941,-0.1448638447387662,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-14 00:00:00,2025-07-13,STRONG_SELL,SHORT,2025-08-14 04:00:00,123337.14,2025-08-14 04:00:00,123221.40678571428,0.0006935473869155,85.54015115663708,0.0802664683471978,0.1710000358449269,0.0855000179224634,-0.1762335854201926,950.269890377214,-0.0841056454695828,-0.1028140506804804,-0.0653972402586852,-0.0841056454695828,-0.1028140506804804,-0.0653972402586852,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-15 04:00:00,2025-07-13,STRONG_BUY,LONG,2025-08-15 08:00:00,118956.45,2025-08-15 12:00:00,116942.04785714284,0.0007189546269575,85.52429013394926,-1.4482637411604282,0.1696003165267381,0.084800158263369,-1.7026642159505354,948.5672261612636,0.0905394338339421,0.0837736191439074,0.0973052485239768,0.0905394338339421,0.0837736191439074,0.0973052485239768,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-15 08:00:00,2025-07-13,STRONG_SELL,SHORT,2025-08-15 12:00:00,119006.01,2025-08-16 12:00:00,117676.7,0.000717367554416,85.37105035451371,0.9536038637608172,0.1697884968452666,0.0848942484226333,0.6989211184929173,949.2661472797564,-0.1026596493133078,-0.1240578837391925,-0.0812614148874231,-0.1026596493133078,-0.1240578837391925,-0.0812614148874231,0.0,True,time_exit,"(-0.001, 1.0]"
2025-08-16 12:00:00,2025-07-13,STRONG_SELL,SHORT,2025-08-16 16:00:00,117676.7,2025-08-17 08:00:00,118381.32035714286,0.0007260056855365,85.43395325517807,-0.5115583854305079,0.1713794648957866,0.0856897324478933,-0.768627582774188,948.4975196969822,-0.0521783392596515,-0.0744706905457976,-0.0298859879735055,-0.0521783392596515,-0.0744706905457976,-0.0298859879735055,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-17 04:00:00,2025-07-13,STRONG_SELL,SHORT,2025-08-17 08:00:00,118005.98,2025-08-18 00:00:00,116103.28,0.0007233936515143,85.36477677272839,1.376401100736336,0.1693531524447204,0.0846765762223602,1.1223713720692554,949.6198910690514,-0.0720856386901223,-0.0825444498611291,-0.0616268275191155,-0.0720856386901223,-0.0825444498611291,-0.0616268275191155,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-17 20:00:00,2025-07-13,STRONG_SELL,SHORT,2025-08-18 00:00:00,117405.01,2025-08-18 00:00:00,116103.28,0.000727956926167,85.46579019621463,0.9476033694994628,0.1699839770229297,0.0849919885114648,0.6926274039650682,950.3125184730164,-0.1706128991015609,-0.1916915458913895,-0.1495342523117324,-0.1706128991015609,-0.1916915458913895,-0.1495342523117324,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-18 00:00:00,2025-07-13,STRONG_BUY,LONG,2025-08-18 04:00:00,115319.0,2025-08-18 12:00:00,114999.59464285716,0.0007416655248707,85.52812666257148,-0.2368919418518868,0.170819361383291,0.0854096806916455,-0.4931209839268234,949.8193974890896,0.0901862926876548,0.0884019631614787,0.0919706222138309,0.0901862926876548,0.0884019631614787,0.0919706222138309,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-18 08:00:00,2025-07-13,STRONG_SELL,SHORT,2025-08-18 12:00:00,114947.27,2025-08-18 12:00:00,116012.37535714284,0.0007436779122637,85.48374577401806,-0.7920953283409343,0.171759586876377,0.0858797934381885,-1.0497347086555,948.769662780434,-0.0794951814270802,-0.0999042817537119,-0.0590860811004484,-0.0794951814270802,-0.0999042817537119,-0.0590860811004484,0.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-18 12:00:00,2025-07-13,STRONG_BUY,LONG,2025-08-18 16:00:00,116145.34,2025-08-19 00:00:00,115693.67714285717,0.0007351932471009,85.38926965023907,-0.3320594825377218,0.1704464798179404,0.0852232399089702,-0.5877292022646324,948.1819335781696,0.1215140071674541,0.109176149617162,0.1338518647177463,0.1215140071674541,0.109176149617162,0.1338518647177463,1.0,True,trailing_sl,"(-0.001, 1.0]"
2025-08-18 20:00:00,2025-07-13,STRONG_BUY,LONG,2025-08-19 00:00:00,116227.05,2025-08-19 00:00:00,115251.78678571428,0.0007342212851658,85.33637402203524,-0.7160590105678356,0.1699566890335026,0.0849783445167513,-0.9709940441180896,947.2109395340514,0.0682118578071283,0.0258986578102552,0.1105250578040014,0.0682118578071283,0.0258986578102552,0.1105250578040014,1.0,True,trailing_sl,"(-0.001, 1.0]"
